time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
7.523999999999393395e+00,3.025095430467013902e+00,6.541883615387684259e+00,-3.587677045212502858e-01,8.398380417773261275e-01,0.000000000000000000e+00,-4.961764812469482422e-01
7.525999999999393175e+00,3.024398999858885162e+00,6.543518572918563869e+00,-3.376885253150472277e-01,7.951719128176053530e-01,0.000000000000000000e+00,-3.593426942825317383e-01
7.527999999999392955e+00,3.023733040631580771e+00,6.545088431460225564e+00,-3.282930203295353899e-01,7.747324078528806668e-01,0.000000000000000000e+00,-6.121224164962768555e-01
7.529999999999392735e+00,3.023107039073554159e+00,6.546573510729899681e+00,-2.977335343611307583e-01,7.103980273188156280e-01,0.000000000000000000e+00,-4.610446095466613770e-01
7.531999999999392514e+00,3.022529287597226944e+00,6.547956606255794121e+00,-2.800389638546698645e-01,6.727406814473633201e-01,0.000000000000000000e+00,-1.405093073844909668e-01
7.533999999999392294e+00,3.021959820432821964e+00,6.549320597698182311e+00,-2.894442777688877033e-01,6.912840073191084400e-01,0.000000000000000000e+00,-1.461005210876464844e-01
7.535999999999392074e+00,3.021371915698152666e+00,6.550720901412964814e+00,-2.984770443263518591e-01,7.090539528429541383e-01,0.000000000000000000e+00,-2.453064918518066406e-01
7.537999999999391854e+00,3.020774186982469800e+00,6.552139651572670864e+00,-2.992699663556260825e-01,7.097338624829251374e-01,0.000000000000000000e+00,-1.179370641708374023e+00
7.539999999999391633e+00,3.020253265184528413e+00,6.553397177866390422e+00,-2.216805541638056376e-01,5.478510180953717335e-01,0.000000000000000000e+00,-2.069586515426635742e-01
7.541999999999391413e+00,3.019805671512147072e+00,6.554500687562611283e+00,-2.259266726410516513e-01,5.556868663030578581e-01,0.000000000000000000e+00,-2.478465437889099121e-01
7.543999999999391193e+00,3.019352937411980964e+00,6.555612917845100363e+00,-2.268215789244805713e-01,5.565727829466703414e-01,0.000000000000000000e+00,1.989722251892089844e-02
7.545999999999390973e+00,3.018875854583296992e+00,6.556773706452616146e+00,-2.502726718260703254e-01,6.042396990738034823e-01,0.000000000000000000e+00,-9.798848628997802734e-01
7.547999999999390752e+00,3.018435681489512579e+00,6.557856005941758326e+00,-1.899227930192264324e-01,4.781055819706794274e-01,0.000000000000000000e+00,-1.817700266838073730e-01
7.549999999999390532e+00,3.018049145230793595e+00,6.558825121491354437e+00,-1.966249612444160855e-01,4.910340019859381067e-01,0.000000000000000000e+00,4.574424028396606445e-01
7.551999999999390312e+00,3.017595544963434406e+00,6.559931384580967695e+00,-2.569807917724188373e-01,6.152410401352090830e-01,0.000000000000000000e+00,-4.216742515563964844e-01
7.553999999999390091e+00,3.017094864770333729e+00,6.561133352451761880e+00,-2.437170070723870541e-01,5.867630351547235001e-01,0.000000000000000000e+00,-1.652967929840087891e-01
7.555999999999389871e+00,3.016599133883671069e+00,6.562323116078947471e+00,-2.520279345348720446e-01,6.030296598970770194e-01,0.000000000000000000e+00,8.833408355712890625e-04
7.557999999999389651e+00,3.016072783297065296e+00,6.563574444160644283e+00,-2.743351638884138355e-01,6.483243565812230047e-01,0.000000000000000000e+00,-5.352601408958435059e-01
7.559999999999389431e+00,3.015546605201334440e+00,6.564823471862148985e+00,-2.518628082773041177e-01,6.007440600071466408e-01,0.000000000000000000e+00,-9.001135826110839844e-02
7.561999999999389210e+00,3.015028014882830565e+00,6.566054815855546067e+00,-2.667410022446148887e-01,6.306278121981074847e-01,0.000000000000000000e+00,2.059024572372436523e-01
7.563999999999388990e+00,3.014454848224710659e+00,6.567397404384059278e+00,-3.064359906496810781e-01,7.119821859208282921e-01,0.000000000000000000e+00,5.038380622863769531e-03
7.565999999999388770e+00,3.013819009103498647e+00,6.568868028357704780e+00,-3.294177746066117018e-01,7.586718599928984341e-01,0.000000000000000000e+00,-1.330700516700744629e-01
7.567999999999388550e+00,3.013148648716553968e+00,6.570408297463694147e+00,-3.409603212505625813e-01,7.816334508450845098e-01,0.000000000000000000e+00,-4.175123572349548340e-01
7.569999999999388329e+00,3.012478832307511123e+00,6.571945477717119566e+00,-3.288786358778982843e-01,7.555927523935872525e-01,0.000000000000000000e+00,-9.368890523910522461e-01
7.571999999999388109e+00,3.011876361809267433e+00,6.573341006907989836e+00,-2.736204433916200052e-01,6.399945696838085230e-01,0.000000000000000000e+00,-1.163789987564086914e+00
7.573999999999387889e+00,3.011403160411306068e+00,6.574466438295401005e+00,-1.996068104588930026e-01,4.854894659623480435e-01,0.000000000000000000e+00,-2.690345048904418945e-01
7.575999999999387668e+00,3.011003286912007582e+00,6.575437789569326341e+00,-2.002790245422937376e-01,4.858873294649750374e-01,0.000000000000000000e+00,-4.960086941719055176e-01
7.577999999999387448e+00,3.010620900711920900e+00,6.576370876821658662e+00,-1.821214184095047706e-01,4.472292557100004395e-01,0.000000000000000000e+00,-4.947987198829650879e-01
7.579999999999387228e+00,3.010274645986185771e+00,6.577227027934163139e+00,-1.641463104871495604e-01,4.089487005463909308e-01,0.000000000000000000e+00,-9.377151727676391602e-01
7.581999999999387008e+00,3.010001133991800693e+00,6.577930304629292735e+00,-1.093798518009326259e-01,2.943571294195968524e-01,0.000000000000000000e+00,3.931802511215209961e-01
7.583999999999386787e+00,3.009726323526985770e+00,6.578634277248459838e+00,-1.654339525856092508e-01,4.096230478141321130e-01,0.000000000000000000e+00,-1.975139975547790527e-01
7.585999999999386567e+00,3.009388521204948042e+00,6.579466910383060529e+00,-1.723781477179626709e-01,4.230304421639659029e-01,0.000000000000000000e+00,-3.876069188117980957e-01
7.587999999999386347e+00,3.009052579562264462e+00,6.580293692626900004e+00,-1.635750176065357830e-01,4.037756326068706048e-01,0.000000000000000000e+00,-2.203875780105590820e-01
7.589999999999386127e+00,3.008720274497614255e+00,6.581110940298428247e+00,-1.687398451905313401e-01,4.134924072115693794e-01,0.000000000000000000e+00,-1.604741811752319336e-01
7.591999999999385906e+00,3.008372601345486785e+00,6.581958072282512617e+00,-1.789428968916300933e-01,4.336595068043962442e-01,0.000000000000000000e+00,-6.930449604988098145e-01
7.593999999999385686e+00,3.008048707928587806e+00,6.582753889318011531e+00,-1.449644226608664266e-01,3.621860831241326961e-01,0.000000000000000000e+00,-6.823694705963134766e-01
7.595999999999385466e+00,3.007791806587534200e+00,6.583408759483272199e+00,-1.119481822560052658e-01,2.927073416972109099e-01,0.000000000000000000e+00,1.004111766815185547e-01
7.597999999999385246e+00,3.007535878243746463e+00,6.584059617429963041e+00,-1.439853832280537926e-01,3.581618097294826386e-01,0.000000000000000000e+00,-8.761382102966308594e-01
7.599999999999385025e+00,3.007296903674280930e+00,6.584673318121970098e+00,-9.500111962094102969e-02,2.555634428921892409e-01,0.000000000000000000e+00,-5.049735307693481445e-01
7.601999999999384805e+00,3.007125030131177379e+00,6.585145846739731468e+00,-7.687942062473304694e-02,2.169798818619487479e-01,0.000000000000000000e+00,4.091620445251464844e-02
7.603999999999384585e+00,3.006944064092083480e+00,6.585635245301338259e+00,-1.040907267810406434e-01,2.724276579761397699e-01,0.000000000000000000e+00,1.245313882827758789e-01
7.605999999999384364e+00,3.006701712189971953e+00,6.586249985108276306e+00,-1.382659034774215701e-01,3.423223142689207354e-01,0.000000000000000000e+00,1.549321413040161133e-01
7.607999999999384144e+00,3.006388457919180190e+00,6.587009809481903844e+00,-1.749940937129264851e-01,4.175141506546297676e-01,0.000000000000000000e+00,-1.382917761802673340e+00
7.609999999999383924e+00,3.006129206343544524e+00,6.587655640388372369e+00,-8.427397599170222131e-02,2.283503785837890099e-01,0.000000000000000000e+00,-7.999300956726074219e-01
7.611999999999383704e+00,3.006002989797698977e+00,6.588023544465745118e+00,-4.194923081004119092e-02,1.395676306565170055e-01,0.000000000000000000e+00,-2.454680204391479492e-01
7.613999999999383483e+00,3.005915434262282471e+00,6.588309274571860108e+00,-4.560945484863523913e-02,1.461694707140533123e-01,0.000000000000000000e+00,2.392244338989257812e-01
7.615999999999383263e+00,3.005780372256068311e+00,6.588691565976785292e+00,-8.945474356267177352e-02,2.361270451967555917e-01,0.000000000000000000e+00,2.660518884658813477e-01
7.617999999999383043e+00,3.005555381134088933e+00,6.589258418775106207e+00,-1.355397573436112058e-01,3.307331427139857394e-01,0.000000000000000000e+00,3.821355104446411133e-01
7.619999999999382823e+00,3.005228582079920940e+00,6.590034476965526800e+00,-1.912630820317328117e-01,4.453331315872823271e-01,0.000000000000000000e+00,-4.782402515411376953e-01
7.621999999999382602e+00,3.004861547750659501e+00,6.590892026128987169e+00,-1.757841936450747766e-01,4.122424842082483276e-01,0.000000000000000000e+00,1.004517078399658203e-02
7.623999999999382382e+00,3.004484980385096815e+00,6.591767379916647407e+00,-2.007913442410348970e-01,4.631281258559373226e-01,0.000000000000000000e+00,-3.873360157012939453e-01
7.625999999999382162e+00,3.004091225641327689e+00,6.592676412337975300e+00,-1.929761741227009053e-01,4.459303590574803522e-01,0.000000000000000000e+00,-1.178706645965576172e+00
7.627999999999381942e+00,3.003778478312979061e+00,6.593415437070533791e+00,-1.197884110239274130e-01,2.931294724526520845e-01,0.000000000000000000e+00,7.260859012603759766e-01
7.629999999999381721e+00,3.003454515662923985e+00,6.594175743187847161e+00,-2.041747738417217517e-01,4.671781085513534437e-01,0.000000000000000000e+00,1.882171630859375000e-01
7.631999999999381501e+00,3.003006230715933089e+00,6.595191945308759962e+00,-2.441175541630760670e-01,5.490390992099752898e-01,0.000000000000000000e+00,-6.747198104858398438e-01
7.633999999999381281e+00,3.002549303148756454e+00,6.596224088964095067e+00,-2.128280983094565648e-01,4.831412410049474859e-01,0.000000000000000000e+00,-1.959800720214843750e-02
7.635999999999381060e+00,3.002100750661618633e+00,6.597236867310188657e+00,-2.357342162694342214e-01,5.296571005425834144e-01,0.000000000000000000e+00,-2.360421419143676758e-01
7.637999999999380840e+00,3.001624190698791939e+00,6.598305742192928314e+00,-2.408388907284883806e-01,5.392444373531750657e-01,0.000000000000000000e+00,-1.272298693656921387e+00
7.639999999999380620e+00,3.001222839030615486e+00,6.599216604486412230e+00,-1.605352302629061145e-01,3.716633595233118648e-01,0.000000000000000000e+00,-9.927517175674438477e-01
